scenario,day,negative,positive,recovered,inpatient,died,total,unallocated
5,26,519,1,0,0,1,521,0
5,27,519,1,0,0,1,521,0
5,28,519,1,0,0,1,521,0
5,29,517,3,0,0,1,521,0
5,30,513,6,0,1,1,521,0
5,31,512,7,0,1,1,521,0
5,32,509,10,0,1,1,521,0
5,33,508,11,0,1,1,521,0
5,34,505,13,0,2,1,521,0
5,35,501,17,0,2,1,521,0
5,36,498,19,0,3,1,521,0
5,37,492,22,0,6,1,521,0
5,38,490,24,1,5,1,521,0
5,39,485,24,2,9,1,521,0
5,40,482,26,2,10,1,521,0
5,41,479,25,4,12,1,521,0
5,42,475,23,6,16,1,521,0
5,43,471,25,8,16,1,521,0
5,44,466,25,9,20,1,521,0
5,45,459,28,11,22,1,521,0
5,46,455,28,13,23,2,521,0
5,47,442,38,13,25,3,521,0
5,48,434,44,15,24,4,521,0
5,49,427,47,19,24,4,521,0
5,50,418,53,24,22,4,521,0
5,51,403,63,29,22,4,521,0
5,52,393,65,30,27,6,521,0
5,53,377,78,32,28,6,521,0
5,54,366,83,33,33,6,521,0
5,55,354,87,37,36,7,521,0
5,56,347,80,42,44,8,521,0
5,57,334,82,48,49,8,521,0
5,58,324,82,57,49,9,521,0
5,59,316,80,61,55,9,521,0
5,60,299,85,73,53,11,521,0
5,61,287,82,81,59,12,521,0
5,62,278,81,84,64,14,521,0
5,63,270,76,95,65,15,521,0
5,64,259,76,100,69,17,521,0
5,65,256,72,106,70,17,521,0
5,66,241,77,114,72,17,521,0
5,67,233,72,126,71,19,521,0
5,68,225,72,133,70,21,521,0
5,69,213,73,146,67,22,521,0
5,70,209,62,156,69,25,521,0
5,71,199,62,167,68,25,521,0
5,72,193,62,177,63,26,521,0
5,73,184,63,186,62,26,521,0
5,74,179,61,194,60,27,521,0
5,75,174,55,205,58,29,521,0
5,76,167,56,211,57,30,521,0
5,77,162,55,220,51,33,521,0
5,78,152,55,230,50,34,521,0
5,79,149,49,239,47,37,521,0
5,80,146,44,246,46,39,521,0
5,81,140,47,250,45,39,521,0
5,82,138,36,258,48,41,521,0
5,83,136,31,264,47,43,521,0
5,84,134,25,267,52,43,521,0
5,85,133,19,274,48,47,521,0
5,86,129,19,280,45,48,521,0
5,87,128,18,282,44,49,521,0
5,88,125,20,285,40,51,521,0
5,89,123,19,291,37,51,521,0
5,90,122,18,295,34,52,521,0
5,91,122,10,304,32,53,521,0
5,92,122,8,309,29,53,521,0
5,93,122,7,314,25,53,521,0
5,94,121,8,318,20,54,521,0
5,95,120,8,319,18,56,521,0
5,96,119,7,326,12,57,521,0
5,97,118,7,328,11,57,521,0
5,98,117,8,331,8,57,521,0
5,99,117,7,333,6,58,521,0
5,100,115,8,333,6,59,521,0
5,101,115,7,334,6,59,521,0
5,102,115,5,334,7,60,521,0
5,103,115,5,335,5,61,521,0
5,104,115,3,337,5,61,521,0
5,105,115,3,338,4,61,521,0
5,106,115,1,339,4,62,521,0
5,107,115,1,339,4,62,521,0
5,108,115,1,339,4,62,521,0
5,109,115,0,340,3,63,521,0
5,110,115,0,340,3,63,521,0
5,111,115,0,340,3,63,521,0
5,112,115,0,341,2,63,521,0
5,113,115,0,342,1,63,521,0
5,114,115,0,342,1,63,521,0
5,115,115,0,342,1,63,521,0
5,116,115,0,342,1,63,521,0
5,117,115,0,343,0,63,521,0
5,118,115,0,343,0,63,521,0
5,119,115,0,343,0,63,521,0
5,120,115,0,343,0,63,521,0
5,121,115,0,343,0,63,521,0
5,122,115,0,343,0,63,521,0
5,123,115,0,343,0,63,521,0
5,124,115,0,343,0,63,521,0
5,125,115,0,343,0,63,521,0
5,126,115,0,343,0,63,521,0
5,127,115,0,343,0,63,521,0
5,128,115,0,343,0,63,521,0
5,129,115,0,343,0,63,521,0
5,130,115,0,343,0,63,521,0
5,131,115,0,343,0,63,521,0
5,132,115,0,343,0,63,521,0
5,133,115,0,343,0,63,521,0
5,134,115,0,343,0,63,521,0
5,135,115,0,343,0,63,521,0
5,136,115,0,343,0,63,521,0
5,137,115,0,343,0,63,521,0
5,138,115,0,343,0,63,521,0
5,139,115,0,343,0,63,521,0
5,140,115,0,343,0,63,521,0
5,141,115,0,343,0,63,521,0
5,142,115,0,343,0,63,521,0
5,143,115,0,343,0,63,521,0
5,144,115,0,343,0,63,521,0
5,145,115,0,343,0,63,521,0
5,146,115,0,343,0,63,521,0
5,147,115,0,343,0,63,521,0
5,148,115,0,343,0,63,521,0
5,149,115,0,343,0,63,521,0
6,0,521,0,0,0,0,521,0
6,1,521,0,0,0,0,521,0
6,2,521,0,0,0,0,521,0
6,3,521,0,0,0,0,521,0
6,4,521,0,0,0,0,521,0
6,5,521,0,0,0,0,521,0
6,6,521,0,0,0,0,521,0
6,7,521,0,0,0,0,521,0
6,8,521,0,0,0,0,521,0
6,9,521,0,0,0,0,521,0
6,10,521,0,0,0,0,521,0
6,11,521,0,0,0,0,521,0
6,12,521,0,0,0,0,521,0
6,13,521,0,0,0,0,521,0
6,14,521,0,0,0,0,521,0
6,15,521,0,0,0,0,521,0
6,16,521,0,0,0,0,521,0
6,17,521,0,0,0,0,521,0
6,18,520,1,0,0,0,521,0
6,19,520,1,0,0,0,521,0
6,20,520,1,0,0,0,521,0
6,21,520,1,0,0,0,521,0
6,22,520,1,0,0,0,521,0
6,23,520,1,0,0,0,521,0
6,24,520,1,0,0,0,521,0
6,25,519,2,0,0,0,521,0
6,26,519,2,0,0,0,521,0
6,27,519,2,0,0,0,521,0
6,28,519,2,0,0,0,521,0
6,29,517,3,1,0,0,521,0
6,30,513,7,1,0,0,521,0
6,31,512,8,1,0,0,521,0
6,32,509,11,1,0,0,521,0
6,33,508,12,1,0,0,521,0
6,34,505,15,1,0,0,521,0
6,35,501,18,1,1,0,521,0
6,36,498,18,1,4,0,521,0
6,37,492,22,1,6,0,521,0
6,38,490,19,4,8,0,521,0
6,39,485,22,4,10,0,521,0
6,40,482,23,4,12,0,521,0
6,41,479,23,4,15,0,521,0
6,42,475,24,4,18,0,521,0
6,43,471,24,4,22,0,521,0
6,44,466,28,6,21,0,521,0
6,45,459,31,8,21,2,521,0
6,46,455,32,9,23,2,521,0
6,47,442,44,10,23,2,521,0
6,48,434,49,13,22,3,521,0
6,49,427,50,17,24,3,521,0
6,50,417,53,21,27,3,521,0
6,51,402,62,26,26,5,521,0
6,52,390,70,28,26,7,521,0
6,53,374,76,32,31,8,521,0
6,54,363,77,37,36,8,521,0
6,55,351,77,40,43,10,521,0
6,56,344,79,40,47,11,521,0
6,57,331,80,47,52,11,521,0
6,58,321,78,51,58,13,521,0
6,59,312,74,56,65,14,521,0
6,60,295,81,60,71,14,521,0
6,61,283,74,70,79,15,521,0
6,62,274,75,75,82,15,521,0
6,63,266,72,86,81,16,521,0
6,64,255,73,97,78,18,521,0
6,65,252,70,106,74,19,521,0
6,66,237,75,111,77,21,521,0
6,67,229,76,119,75,22,521,0
6,68,221,69,134,75,22,521,0
6,69,209,71,147,70,24,521,0
6,70,205,67,161,64,24,521,0
6,71,195,68,170,60,28,521,0
6,72,189,66,180,55,31,521,0
6,73,180,63,193,52,33,521,0
6,74,175,58,200,55,33,521,0
6,75,170,55,208,55,33,521,0
6,76,163,55,217,52,34,521,0
6,77,158,49,225,51,38,521,0
6,78,148,52,231,52,38,521,0
6,79,145,48,241,48,39,521,0
6,80,142,41,251,47,40,521,0
6,81,136,41,259,43,42,521,0
6,82,134,36,263,46,42,521,0
6,83,132,35,272,40,42,521,0
6,84,130,31,277,40,43,521,0
6,85,129,23,284,41,44,521,0
6,86,125,22,290,38,46,521,0
6,87,124,19,294,38,46,521,0
6,88,121,19,301,34,46,521,0
6,89,119,21,305,29,47,521,0
6,90,118,19,308,28,48,521,0
6,91,118,14,313,25,51,521,0
6,92,118,11,314,27,51,521,0
6,93,118,7,321,23,52,521,0
6,94,117,6,326,19,53,521,0
6,95,116,6,332,14,53,521,0
6,96,115,6,334,12,54,521,0
6,97,114,7,334,12,54,521,0
6,98,113,7,336,11,54,521,0
6,99,113,7,337,10,54,521,0
6,100,111,9,339,8,54,521,0
6,101,111,8,343,5,54,521,0
6,102,111,8,344,4,54,521,0
6,103,111,6,346,4,54,521,0
6,104,111,5,347,4,54,521,0
6,105,111,5,347,4,54,521,0
6,106,111,4,348,4,54,521,0
6,107,111,3,349,2,56,521,0
6,108,111,2,350,2,56,521,0
6,109,111,2,350,2,56,521,0
6,110,111,2,350,2,56,521,0
6,111,111,1,351,2,56,521,0
6,112,111,0,352,2,56,521,0
6,113,111,0,352,2,56,521,0
6,114,111,0,353,1,56,521,0
6,115,111,0,353,1,56,521,0
6,116,111,0,354,0,56,521,0
6,117,111,0,354,0,56,521,0
6,118,111,0,354,0,56,521,0
6,119,111,0,354,0,56,521,0
6,120,111,0,354,0,56,521,0
6,121,111,0,354,0,56,521,0
6,122,111,0,354,0,56,521,0
6,123,111,0,354,0,56,521,0
6,124,111,0,354,0,56,521,0
6,125,111,0,354,0,56,521,0
6,126,111,0,354,0,56,521,0
6,127,111,0,354,0,56,521,0
6,128,111,0,354,0,56,521,0
6,129,111,0,354,0,56,521,0
6,130,111,0,354,0,56,521,0
6,131,111,0,354,0,56,521,0
6,132,111,0,354,0,56,521,0
6,133,111,0,354,0,56,521,0
6,134,111,0,354,0,56,521,0
6,135,111,0,354,0,56,521,0
6,136,111,0,354,0,56,521,0
6,137,111,0,354,0,56,521,0
6,138,111,0,354,0,56,521,0
6,139,111,0,354,0,56,521,0
6,140,111,0,354,0,56,521,0
6,141,111,0,354,0,56,521,0
6,142,111,0,354,0,56,521,0
6,143,111,0,354,0,56,521,0
6,144,111,0,354,0,56,521,0
6,145,111,0,354,0,56,521,0
6,146,111,0,354,0,56,521,0
6,147,111,0,354,0,56,521,0
6,148,111,0,354,0,56,521,0
6,149,111,0,354,0,56,521,0
7,0,521,0,0,0,0,521,0
7,1,521,0,0,0,0,521,0
7,2,521,0,0,0,0,521,0
7,3,521,0,0,0,0,521,0
7,4,521,0,0,0,0,521,0
7,5,521,0,0,0,0,521,0
7,6,521,0,0,0,0,521,0
7,7,521,0,0,0,0,521,0
7,8,521,0,0,0,0,521,0
7,9,521,0,0,0,0,521,0
7,10,521,0,0,0,0,521,0
7,11,521,0,0,0,0,521,0
7,12,521,0,0,0,0,521,0
7,13,521,0,0,0,0,521,0
7,14,521,0,0,0,0,521,0
7,15,521,0,0,0,0,521,0
7,16,521,0,0,0,0,521,0
7,17,521,0,0,0,0,521,0
7,18,520,1,0,0,0,521,0
7,19,520,1,0,0,0,521,0
7,20,520,1,0,0,0,521,0
7,21,520,1,0,0,0,521,0
7,22,520,1,0,0,0,521,0
7,23,520,1,0,0,0,521,0
7,24,520,1,0,0,0,521,0
7,25,519,1,0,1,0,521,0
7,26,519,1,0,1,0,521,0
7,27,519,1,0,1,0,521,0
7,28,519,1,0,1,0,521,0
7,29,517,3,0,1,0,521,0
7,30,513,6,0,2,0,521,0
7,31,512,7,0,2,0,521,0
7,32,509,10,0,2,0,521,0
7,33,508,10,0,3,0,521,0
7,34,505,13,1,2,0,521,0
7,35,501,16,1,3,0,521,0
7,36,498,17,1,5,0,521,0
7,37,491,23,1,6,0,521,0
7,38,489,25,1,6,0,521,0
7,39,484,27,2,8,0,521,0
7,40,481,29,2,9,0,521,0
7,41,478,26,4,13,0,521,0
7,42,474,27,4,16,0,521,0
7,43,470,28,5,17,1,521,0
7,44,465,29,6,20,1,521,0
7,45,458,30,10,22,1,521,0
7,46,454,32,11,23,1,521,0
7,47,441,42,14,23,1,521,0
7,48,432,50,15,23,1,521,0
7,49,425,54,18,22,2,521,0
7,50,414,60,20,23,4,521,0
7,51,399,67,24,26,5,521,0
7,52,387,68,29,31,6,521,0
7,53,371,76,35,33,6,521,0
7,54,360,78,39,36,8,521,0
7,55,347,77,42,45,10,521,0
7,56,340,75,45,50,11,521,0
7,57,327,80,48,55,11,521,0
7,58,317,80,55,57,12,521,0
7,59,307,80,60,61,13,521,0
7,60,290,85,67,63,16,521,0
7,61,278,84,73,69,17,521,0
7,62,269,83,78,74,17,521,0
7,63,261,81,85,76,18,521,0
7,64,250,83,94,75,19,521,0
7,65,246,77,104,72,22,521,0
7,66,231,82,111,74,23,521,0
7,67,223,70,124,79,25,521,0
7,68,215,68,136,76,26,521,0
7,69,203,68,151,71,28,521,0
7,70,199,59,165,69,29,521,0
7,71,188,58,169,77,29,521,0
7,72,182,57,179,73,30,521,0
7,73,173,56,183,77,32,521,0
7,74,167,50,197,74,33,521,0
7,75,162,51,203,71,34,521,0
7,76,155,53,215,64,34,521,0
7,77,149,52,226,60,34,521,0
7,78,139,58,239,50,35,521,0
7,79,136,50,250,48,37,521,0
7,80,133,45,254,51,38,521,0
7,81,126,44,259,53,39,521,0
7,82,124,40,265,52,40,521,0
7,83,122,35,277,47,40,521,0
7,84,120,33,284,41,43,521,0
7,85,118,28,292,38,45,521,0
7,86,114,26,301,34,46,521,0
7,87,113,24,302,35,47,521,0
7,88,110,22,309,31,49,521,0
7,89,108,19,313,32,49,521,0
7,90,107,18,317,29,50,521,0
7,91,107,17,322,24,51,521,0
7,92,107,13,325,24,52,521,0
7,93,107,11,327,24,52,521,0
7,94,106,11,335,14,55,521,0
7,95,105,10,338,13,55,521,0
7,96,104,8,342,10,57,521,0
7,97,103,7,342,12,57,521,0
7,98,102,5,346,10,58,521,0
7,99,102,4,348,9,58,521,0
7,100,100,4,350,8,59,521,0
7,101,100,3,350,9,59,521,0
7,102,100,3,351,8,59,521,0
7,103,100,3,352,7,59,521,0
7,104,100,3,353,6,59,521,0
7,105,100,3,353,6,59,521,0
7,106,100,1,354,7,59,521,0
7,107,100,1,355,6,59,521,0
7,108,100,1,356,5,59,521,0
7,109,100,1,356,5,59,521,0
7,110,100,0,357,5,59,521,0
7,111,100,0,358,3,60,521,0
7,112,100,0,358,3,60,521,0
7,113,100,0,358,3,60,521,0
7,114,100,0,359,2,60,521,0
7,115,100,0,359,2,60,521,0
7,116,100,0,359,2,60,521,0
7,117,100,0,359,1,61,521,0
7,118,100,0,359,1,61,521,0
7,119,100,0,359,1,61,521,0
7,120,100,0,360,0,61,521,0
7,121,100,0,360,0,61,521,0
7,122,100,0,360,0,61,521,0
7,123,100,0,360,0,61,521,0
7,124,100,0,360,0,61,521,0
7,125,100,0,360,0,61,521,0
7,126,100,0,360,0,61,521,0
7,127,100,0,360,0,61,521,0
7,128,100,0,360,0,61,521,0
7,129,100,0,360,0,61,521,0
7,130,100,0,360,0,61,521,0
7,131,100,0,360,0,61,521,0
7,132,100,0,360,0,61,521,0
7,133,100,0,360,0,61,521,0
7,134,100,0,360,0,61,521,0
7,135,100,0,360,0,61,521,0
7,136,100,0,360,0,61,521,0
7,137,100,0,360,0,61,521,0
7,138,100,0,360,0,61,521,0
7,139,100,0,360,0,61,521,0
7,140,100,0,360,0,61,521,0
7,141,100,0,360,0,61,521,0
7,142,100,0,360,0,61,521,0
7,143,100,0,360,0,61,521,0
7,144,100,0,360,0,61,521,0
7,145,100,0,360,0,61,521,0
7,146,100,0,360,0,61,521,0
7,147,100,0,360,0,61,521,0
7,148,100,0,360,0,61,521,0
7,149,100,0,360,0,61,521,0
8,0,521,0,0,0,0,521,0
8,1,521,0,0,0,0,521,0
8,2,521,0,0,0,0,521,0
8,3,521,0,0,0,0,521,0
8,4,521,0,0,0,0,521,0
8,5,521,0,0,0,0,521,0
8,6,521,0,0,0,0,521,0
8,7,521,0,0,0,0,521,0
8,8,521,0,0,0,0,521,0
8,9,521,0,0,0,0,521,0
8,10,521,0,0,0,0,521,0
8,11,521,0,0,0,0,521,0
8,12,521,0,0,0,0,521,0
8,13,521,0,0,0,0,521,0
8,14,521,0,0,0,0,521,0
8,15,521,0,0,0,0,521,0
8,16,521,0,0,0,0,521,0
8,17,521,0,0,0,0,521,0
8,18,520,1,0,0,0,521,0
8,19,520,1,0,0,0,521,0
8,20,520,1,0,0,0,521,0
8,21,520,1,0,0,0,521,0
8,22,520,0,0,1,0,521,0
8,23,520,0,0,1,0,521,0
8,24,520,0,0,1,0,521,0
8,25,519,1,0,1,0,521,0
8,26,519,1,0,1,0,521,0
8,27,519,1,0,1,0,521,0
8,28,519,1,0,1,0,521,0
8,29,517,3,0,1,0,521,0
8,30,513,7,0,1,0,521,0
8,31,512,8,0,1,0,521,0
8,32,509,11,0,0,1,521,0
8,33,508,11,1,0,1,521,0
8,34,505,13,1,1,1,521,0
8,35,501,16,1,2,1,521,0
8,36,498,15,2,5,1,521,0
8,37,492,19,3,6,1,521,0
8,38,490,20,3,7,1,521,0
8,39,485,23,3,9,1,521,0
8,40,482,26,3,9,1,521,0
8,41,479,27,3,11,1,521,0
8,42,475,27,3,15,1,521,0
8,43,471,28,5,16,1,521,0
8,44,466,31,5,17,2,521,0
8,45,459,32,6,22,2,521,0
8,46,455,32,8,22,4,521,0
8,47,442,38,12,23,6,521,0
8,48,434,40,19,22,6,521,0
8,49,427,47,20,21,6,521,0
8,50,416,55,22,22,6,521,0
8,51,401,66,23,25,6,521,0
8,52,389,71,24,31,6,521,0
8,53,373,78,30,32,8,521,0
8,54,362,76,34,40,9,521,0
8,55,350,82,36,42,11,521,0
8,56,343,79,40,48,11,521,0
8,57,330,81,48,50,12,521,0
8,58,320,82,51,56,12,521,0
8,59,310,80,55,64,12,521,0
8,60,293,93,60,63,12,521,0
8,61,281,90,67,69,14,521,0
8,62,272,92,70,71,16,521,0
8,63,264,84,78,78,17,521,0
8,64,253,83,96,71,18,521,0
8,65,249,76,106,71,19,521,0
8,66,234,80,119,66,22,521,0
8,67,226,80,127,66,22,521,0
8,68,218,75,139,67,22,521,0
8,69,206,75,149,65,26,521,0
8,70,202,59,166,65,29,521,0
8,71,191,63,171,67,29,521,0
8,72,185,65,185,56,30,521,0
8,73,176,65,187,61,32,521,0
8,74,171,60,197,59,34,521,0
8,75,166,50,207,61,37,521,0
8,76,159,48,214,63,37,521,0
8,77,153,49,221,59,39,521,0
8,78,143,53,228,58,39,521,0
8,79,140,48,236,56,41,521,0
8,80,137,45,241,53,45,521,0
8,81,130,42,255,48,46,521,0
8,82,128,38,261,46,48,521,0
8,83,126,37,266,43,49,521,0
8,84,124,34,268,45,50,521,0
8,85,122,27,279,42,51,521,0
8,86,118,24,290,38,51,521,0
8,87,117,20,297,35,52,521,0
8,88,114,21,304,30,52,521,0
8,89,112,19,310,28,52,521,0
8,90,111,16,312,29,53,521,0
8,91,111,12,316,28,54,521,0
8,92,111,10,320,26,54,521,0
8,93,111,8,323,25,54,521,0
8,94,110,8,329,19,55,521,0
8,95,109,8,331,18,55,521,0
8,96,108,8,333,17,55,521,0
8,97,107,7,338,13,56,521,0
8,98,106,6,340,11,58,521,0
8,99,106,5,343,9,58,521,0
8,100,104,5,345,8,59,521,0
8,101,104,4,347,7,59,521,0
8,102,104,4,347,7,59,521,0
8,103,104,4,348,6,59,521,0
8,104,104,4,349,5,59,521,0
8,105,104,4,349,4,60,521,0
8,106,104,2,350,5,60,521,0
8,107,104,2,350,5,60,521,0
8,108,104,1,351,5,60,521,0
8,109,104,1,353,3,60,521,0
8,110,104,1,353,3,60,521,0
8,111,104,1,353,3,60,521,0
8,112,104,0,354,3,60,521,0
8,113,104,0,354,3,60,521,0
8,114,104,0,355,2,60,521,0
8,115,104,0,355,2,60,521,0
8,116,104,0,355,2,60,521,0
8,117,104,0,356,1,60,521,0
8,118,104,0,356,1,60,521,0
8,119,104,0,356,1,60,521,0
8,120,104,0,357,0,60,521,0
8,121,104,0,357,0,60,521,0
8,122,104,0,357,0,60,521,0
8,123,104,0,357,0,60,521,0
8,124,104,0,357,0,60,521,0
8,125,104,0,357,0,60,521,0
8,126,104,0,357,0,60,521,0
8,127,104,0,357,0,60,521,0
8,128,104,0,357,0,60,521,0
8,129,104,0,357,0,60,521,0
8,130,104,0,357,0,60,521,0
8,131,104,0,357,0,60,521,0
8,132,104,0,357,0,60,521,0
8,133,104,0,357,0,60,521,0
8,134,104,0,357,0,60,521,0
8,135,104,0,357,0,60,521,0
8,136,104,0,357,0,60,521,0
8,137,104,0,357,0,60,521,0
8,138,104,0,357,0,60,521,0
8,139,104,0,357,0,60,521,0
8,140,104,0,357,0,60,521,0
8,141,104,0,357,0,60,521,0
8,142,104,0,357,0,60,521,0
8,143,104,0,357,0,60,521,0
8,144,104,0,357,0,60,521,0
8,145,104,0,357,0,60,521,0
8,146,104,0,357,0,60,521,0
8,147,104,0,357,0,60,521,0
8,148,104,0,357,0,60,521,0
8,149,104,0,357,0,60,521,0
9,0,521,0,0,0,0,521,0
9,1,521,0,0,0,0,521,0
9,2,521,0,0,0,0,521,0
9,3,521,0,0,0,0,521,0
9,4,521,0,0,0,0,521,0
9,5,521,0,0,0,0,521,0
9,6,521,0,0,0,0,521,0
9,7,521,0,0,0,0,521,0
9,8,521,0,0,0,0,521,0
9,9,521,0,0,0,0,521,0
9,10,521,0,0,0,0,521,0
9,11,521,0,0,0,0,521,0
9,12,521,0,0,0,0,521,0
9,13,521,0,0,0,0,521,0
9,14,521,0,0,0,0,521,0
9,15,521,0,0,0,0,521,0
9,16,521,0,0,0,0,521,0
9,17,521,0,0,0,0,521,0
9,18,520,1,0,0,0,521,0
9,19,520,1,0,0,0,521,0
9,20,520,1,0,0,0,521,0
9,21,520,1,0,0,0,521,0
9,22,520,1,0,0,0,521,0
9,23,520,1,0,0,0,521,0
9,24,520,0,0,1,0,521,0
9,25,519,1,0,1,0,521,0
9,26,519,1,0,1,0,521,0
9,27,519,1,0,1,0,521,0
9,28,519,1,0,1,0,521,0
9,29,517,3,0,1,0,521,0
9,30,513,7,0,1,0,521,0
9,31,512,8,0,1,0,521,0
9,32,509,10,0,2,0,521,0
9,33,508,11,0,2,0,521,0
9,34,505,14,0,2,0,521,0
9,35,501,16,0,4,0,521,0
9,36,498,16,1,6,0,521,0
9,37,492,22,2,5,0,521,0
9,38,490,20,3,8,0,521,0
9,39,485,23,4,9,0,521,0
9,40,482,26,4,9,0,521,0
9,41,479,25,5,12,0,521,0
9,42,475,28,5,13,0,521,0
9,43,471,28,6,14,2,521,0
9,44,466,31,8,14,2,521,0
9,45,459,35,8,16,3,521,0
9,46,455,36,11,16,3,521,0
9,47,442,43,13,17,6,521,0
9,48,434,47,18,16,6,521,0
9,49,427,52,20,15,7,521,0
9,50,416,55,22,21,7,521,0
9,51,401,66,22,25,7,521,0
9,52,389,71,28,25,8,521,0
9,53,373,74,32,32,10,521,0
9,54,362,76,34,38,11,521,0
9,55,350,82,40,37,12,521,0
9,56,343,77,43,46,12,521,0
9,57,330,78,48,53,12,521,0
9,58,320,76,49,63,13,521,0
9,59,310,76,58,63,14,521,0
9,60,293,83,66,65,14,521,0
9,61,281,83,72,69,16,521,0
9,62,272,83,80,69,17,521,0
9,63,264,80,85,73,19,521,0
9,64,253,76,94,79,19,521,0
9,65,249,68,104,78,22,521,0
9,66,234,79,114,69,25,521,0
9,67,226,77,123,68,27,521,0
9,68,218,73,138,65,27,521,0
9,69,206,76,145,65,29,521,0
9,70,202,72,150,66,31,521,0
9,71,191,73,159,62,36,521,0
9,72,185,67,168,64,37,521,0
9,73,176,71,170,65,39,521,0
9,74,171,65,182,61,42,521,0
9,75,166,62,189,58,46,521,0
9,76,159,56,199,60,47,521,0
9,77,154,54,214,50,49,521,0
9,78,144,58,217,48,54,521,0
9,79,141,51,229,44,56,521,0
9,80,138,42,239,45,57,521,0
9,81,131,45,243,45,57,521,0
9,82,129,43,249,42,58,521,0
9,83,127,37,258,41,58,521,0
9,84,125,37,261,39,59,521,0
9,85,123,26,271,39,62,521,0
9,86,119,27,277,36,62,521,0
9,87,118,22,283,36,62,521,0
9,88,115,22,285,36,63,521,0
9,89,113,18,292,34,64,521,0
9,90,112,18,296,30,65,521,0
9,91,112,14,302,27,66,521,0
9,92,112,11,311,19,68,521,0
9,93,112,8,313,19,69,521,0
9,94,111,5,318,18,69,521,0
9,95,110,6,319,17,69,521,0
9,96,109,4,323,16,69,521,0
9,97,108,3,325,16,69,521,0
9,98,107,4,327,13,70,521,0
9,99,107,4,328,12,70,521,0
9,100,105,6,330,10,70,521,0
9,101,105,6,332,8,70,521,0
9,102,105,5,334,7,70,521,0
9,103,105,3,334,9,70,521,0
9,104,105,3,335,8,70,521,0
9,105,105,3,335,8,70,521,0
9,106,105,2,336,7,71,521,0
9,107,105,2,338,4,72,521,0
9,108,105,1,339,4,72,521,0
9,109,105,1,339,4,72,521,0
9,110,105,1,340,2,73,521,0
9,111,105,0,341,2,73,521,0
9,112,105,0,341,2,73,521,0
9,113,105,0,342,1,73,521,0
9,114,105,0,342,1,73,521,0
9,115,105,0,342,1,73,521,0
9,116,105,0,342,1,73,521,0
9,117,105,0,343,0,73,521,0
9,118,105,0,343,0,73,521,0
9,119,105,0,343,0,73,521,0
9,120,105,0,343,0,73,521,0
9,121,105,0,343,0,73,521,0
9,122,105,0,343,0,73,521,0
9,123,105,0,343,0,73,521,0
9,124,105,0,343,0,73,521,0
9,125,105,0,343,0,73,521,0
9,126,105,0,343,0,73,521,0
9,127,105,0,343,0,73,521,0
9,128,105,0,343,0,73,521,0
9,129,105,0,343,0,73,521,0
9,130,105,0,343,0,73,521,0
9,131,105,0,343,0,73,521,0
9,132,105,0,343,0,73,521,0
9,133,105,0,343,0,73,521,0
9,134,105,0,343,0,73,521,0
9,135,105,0,343,0,73,521,0
9,136,105,0,343,0,73,521,0
9,137,105,0,343,0,73,521,0
9,138,105,0,343,0,73,521,0
9,139,105,0,343,0,73,521,0
9,140,105,0,343,0,73,521,0
9,141,105,0,343,0,73,521,0
9,142,105,0,343,0,73,521,0
9,143,105,0,343,0,73,521,0
9,144,105,0,343,0,73,521,0
9,145,105,0,343,0,73,521,0
9,146,105,0,343,0,73,521,0
9,147,105,0,343,0,73,521,0
9,148,105,0,343,0,73,521,0
9,149,105,0,343,0,73,521,0
10,0,521,0,0,0,0,521,0
10,1,521,0,0,0,0,521,0
10,2,521,0,0,0,0,521,0
10,3,521,0,0,0,0,521,0
10,4,521,0,0,0,0,521,0
10,5,521,0,0,0,0,521,0
10,6,521,0,0,0,0,521,0
10,7,521,0,0,0,0,521,0
10,8,521,0,0,0,0,521,0
10,9,521,0,0,0,0,521,0
10,10,521,0,0,0,0,521,0
10,11,521,0,0,0,0,521,0
10,12,521,0,0,0,0,521,0
10,13,521,0,0,0,0,521,0
10,14,521,0,0,0,0,521,0
10,15,521,0,0,0,0,521,0
10,16,521,0,0,0,0,521,0
10,17,521,0,0,0,0,521,0
10,18,520,1,0,0,0,521,0
10,19,520,1,0,0,0,521,0
10,20,520,1,0,0,0,521,0
10,21,520,1,0,0,0,521,0
10,22,520,1,0,0,0,521,0
10,23,520,1,0,0,0,521,0
10,24,520,1,0,0,0,521,0
10,25,519,2,0,0,0,521,0
10,26,519,2,0,0,0,521,0
10,27,519,2,0,0,0,521,0
10,28,518,3,0,0,0,521,0
10,29,516,5,0,0,0,521,0
10,30,512,8,0,0,1,521,0
10,31,511,8,0,1,1,521,0
10,32,508,10,0,2,1,521,0
10,33,507,10,0,3,1,521,0
10,34,504,12,0,4,1,521,0
10,35,500,16,0,4,1,521,0
10,36,497,16,0,7,1,521,0
10,37,490,20,0,10,1,521,0
10,38,488,22,0,10,1,521,0
10,39,483,23,2,12,1,521,0
10,40,480,24,2,14,1,521,0
10,41,477,24,3,16,1,521,0
10,42,472,24,4,20,1,521,0
10,43,468,23,7,22,1,521,0
10,44,463,26,7,23,2,521,0
10,45,456,33,7,23,2,521,0
10,46,452,33,8,25,3,521,0
10,47,439,45,9,24,4,521,0
10,48,430,52,13,21,5,521,0
10,49,423,52,18,22,6,521,0
10,50,412,58,20,25,6,521,0
10,51,397,66,27,25,6,521,0
